20160713|INFOBANK15|0|0|551.666|387185641|1640513885400
20160713|SMinfra18|0|0|359.769|498716358|1610219390600
20160713|MNC36|0|0|293.03|960313187|4213675651145
20160713|Investor33|0|0|366.337|1135834664|4082453641025
20160714|COMPOSITE|0|0|5083.539|6251516947|7757577378774
20160714|AGRI|0|0|1765.381|763245900|348455816200
20160714|MINING|0|0|1149.231|653147087|475115542230
20160714|BASIC-IND|0|0|436.989|288405289|329919025185
20160714|MISC-IND|0|0|1196.728|349958396|614992207470
20160714|CONSUMER|0|0|2355.064|105222912|494016464378
20160714|PROPERTY|0|0|550.968|1924851650|1600678358200
20160714|INFRASTRUC|0|0|1135.64|653165075|1126809103575
20160714|FINANCE|0|0|724.637|667539174|2033132167291
20160714|TRADE|0|0|870.57|845981464|734458694245
20160714|MANUFACTUR|0|0|1298.378|743586597|1438927697033
20160714|LQ45|0|0|872.22|1924650746|5726641160347
20160714|JII|0|0|700.156|1094956686|3251255194563
20160714|MBX|0|0|1462.835|4812117169|6980600681409
20160714|DBX|0|0|707.734|1439399778|776976697365
20160714|KOMPAS100|0|0|1090.287|4155824426|6838232838577
20160714|BISNIS-27|0|0|441.874|961946959|4260956947849
20160714|PEFINDO25|0|0|408.865|564448083|580432721345
20160714|SRI-KEHATI|0|0|297.898|813904733|4292449965017
20160714|ISSI|0|0|167.932|3553606214|4830743031873
20160714|IDX30|0|0|466.851|1086368354|4553370413832
20160714|INFOBANK15|0|0|545.236|262316900|1908879312109
20160714|SMinfra18|0|0|352.444|436597027|1503932302875
20160714|MNC36|0|0|288.757|1125020892|4860808131657
20160714|Investor33|0|0|360.39|1265339761|4618122391652
20160715|COMPOSITE|0|0|5110.178|6521438635|7639904111792
20160715|AGRI|0|0|1785.595|381072686|320016284250
20160715|MINING|0|0|1150.777|586287690|439160156250
20160715|BASIC-IND|0|0|434.611|472477803|435299112265
20160715|MISC-IND|0|0|1196.645|273116848|659203387025
20160715|CONSUMER|0|0|2355.524|117889345|605582222860
20160715|PROPERTY|0|0|547.462|1779260247|1148074594789
20160715|INFRASTRUC|0|0|1159.216|834288314|1243604740160
20160715|FINANCE|0|0|730.742|784842778|2128863408625
20160715|TRADE|0|0|876.263|1292202924|660100205568
20160715|MANUFACTUR|0|0|1297.418|863483996|1700084722150
20160715|LQ45|0|0|877.486|1777292207|5793173385156
20160715|JII|0|0|704.664|1000842363|3145447196846
20160715|MBX|0|0|1470.145|4658744685|6920058032651
20160715|DBX|0|0|713.027|1862693950|719846079141
20160715|KOMPAS100|0|0|1096.56|3419966333|6701243764871
20160715|BISNIS-27|0|0|445.102|957966223|4442358420630
20160715|PEFINDO25|0|0|411.354|486601257|403905596376
20160715|SRI-KEHATI|0|0|300.822|835976132|4324356778970
20160715|ISSI|0|0|168.923|3899489626|4510380370046
20160715|IDX30|0|0|469.834|1057223024|4704352176776
20160715|INFOBANK15|0|0|550.772|274001973|1948319596600
20160715|SMinfra18|0|0|358.033|464522931|1608358511425
20160715|MNC36|0|0|290.521|912043338|4606152527226
20160715|Investor33|0|0|363.533|1040069158|4610488557720
20160718|COMPOSITE|0|0|5127.501|7323424496|7324194823767
20160718|AGRI|0|0|1817.324|679154122|379762972900
20160718|MINING|0|0|1174.317|1047885922|550575387080
20160718|BASIC-IND|0|0|435.031|366021470|510189201490
20160718|MISC-IND|0|0|1217.845|323172754|573947019700
20160718|CONSUMER|0|0|2353.015|112060024|491819654570
20160718|PROPERTY|0|0|548.155|1661476966|1041960286489
